cell_id,cell_state,dataset,n_genes,n_tokens,label
10386,quiescent,PERIHEART,1550,1550,0
10387,quiescent,PERIHEART,2048,2048,0
10388,quiescent,PERIHEART,1453,1453,0
10389,quiescent,PERIHEART,1104,1104,0
10390,quiescent,PERIHEART,1582,1582,0
10391,quiescent,PERIHEART,2048,2048,0
10392,quiescent,PERIHEART,1498,1498,0
10394,quiescent,PERIHEART,1602,1602,0
10396,quiescent,PERIHEART,529,529,0
10397,quiescent,PERIHEART,1842,1842,0
10399,quiescent,PERIHEART,1129,1129,0
10400,quiescent,PERIHEART,1831,1831,0
10401,quiescent,PERIHEART,1398,1398,0
10403,quiescent,PERIHEART,1891,1891,0
10404,quiescent,PERIHEART,1937,1937,0
10405,quiescent,PERIHEART,1191,1191,0
10406,quiescent,PERIHEART,1750,1750,0
10408,quiescent,PERIHEART,1483,1483,0
10409,quiescent,PERIHEART,1099,1099,0
10410,quiescent,PERIHEART,1403,1403,0
10411,quiescent,PERIHEART,1489,1489,0
10413,quiescent,PERIHEART,1349,1349,0
10415,quiescent,PERIHEART,1253,1253,0
10419,quiescent,PERIHEART,1014,1014,0
10420,quiescent,PERIHEART,1633,1633,0
10422,quiescent,PERIHEART,1645,1645,0
10423,quiescent,PERIHEART,669,669,0
10425,quiescent,PERIHEART,1583,1583,0
10426,quiescent,PERIHEART,1412,1412,0
10428,quiescent,PERIHEART,1563,1563,0
10429,quiescent,PERIHEART,1840,1840,0
10430,quiescent,PERIHEART,1373,1373,0
10431,quiescent,PERIHEART,1420,1420,0
10432,quiescent,PERIHEART,2048,2048,0
10433,quiescent,PERIHEART,1992,1992,0
10434,quiescent,PERIHEART,1472,1472,0
10435,quiescent,PERIHEART,2036,2036,0
10436,quiescent,PERIHEART,2048,2048,0
10437,quiescent,PERIHEART,1594,1594,0
10439,quiescent,PERIHEART,1455,1455,0
10440,quiescent,PERIHEART,1906,1906,0
10441,quiescent,PERIHEART,1629,1629,0
10442,quiescent,PERIHEART,2048,2048,0
10443,quiescent,PERIHEART,929,929,0
10445,quiescent,PERIHEART,1459,1459,0
10446,quiescent,PERIHEART,2048,2048,0
10447,quiescent,PERIHEART,1409,1409,0
10448,quiescent,PERIHEART,2048,2048,0
10449,quiescent,PERIHEART,1870,1870,0
10450,quiescent,PERIHEART,2048,2048,0
10452,quiescent,PERIHEART,2048,2048,0
10453,quiescent,PERIHEART,2048,2048,0
10454,quiescent,PERIHEART,1283,1283,0
10455,quiescent,PERIHEART,2048,2048,0
10456,quiescent,PERIHEART,1291,1291,0
10457,quiescent,PERIHEART,1555,1555,0
10458,quiescent,PERIHEART,1764,1764,0
10461,quiescent,PERIHEART,1938,1938,0
10462,quiescent,PERIHEART,1642,1642,0
10464,quiescent,PERIHEART,1266,1266,0
10465,quiescent,PERIHEART,1355,1355,0
10466,quiescent,PERIHEART,1121,1121,0
10467,quiescent,PERIHEART,2048,2048,0
10468,quiescent,PERIHEART,2048,2048,0
10469,quiescent,PERIHEART,1127,1127,0
10470,quiescent,PERIHEART,1633,1633,0
10471,quiescent,PERIHEART,1464,1464,0
10472,quiescent,PERIHEART,2048,2048,0
10473,quiescent,PERIHEART,1993,1993,0
10474,quiescent,PERIHEART,1489,1489,0
10476,quiescent,PERIHEART,1592,1592,0
10477,quiescent,PERIHEART,2048,2048,0
10479,quiescent,PERIHEART,1877,1877,0
10480,quiescent,PERIHEART,1922,1922,0
10481,quiescent,PERIHEART,1452,1452,0
10483,quiescent,PERIHEART,2048,2048,0
10484,quiescent,PERIHEART,1800,1800,0
10485,quiescent,PERIHEART,2048,2048,0
10486,quiescent,PERIHEART,1788,1788,0
10487,quiescent,PERIHEART,1369,1369,0
10488,quiescent,PERIHEART,2048,2048,0
10489,quiescent,PERIHEART,962,962,0
10490,quiescent,PERIHEART,1414,1414,0
10491,quiescent,PERIHEART,2048,2048,0
10492,quiescent,PERIHEART,1152,1152,0
10493,quiescent,PERIHEART,1514,1514,0
10494,quiescent,PERIHEART,1502,1502,0
10495,quiescent,PERIHEART,1504,1504,0
10497,quiescent,PERIHEART,1899,1899,0
10498,quiescent,PERIHEART,1522,1522,0
10500,quiescent,PERIHEART,2048,2048,0
10501,quiescent,PERIHEART,2048,2048,0
10503,quiescent,PERIHEART,1831,1831,0
10504,quiescent,PERIHEART,2048,2048,0
10505,quiescent,PERIHEART,657,657,0
10507,quiescent,PERIHEART,1397,1397,0
10508,quiescent,PERIHEART,588,588,0
10510,quiescent,PERIHEART,631,631,0
10511,quiescent,PERIHEART,1739,1739,0
10512,quiescent,PERIHEART,1807,1807,0
10513,quiescent,PERIHEART,1517,1517,0
10515,quiescent,PERIHEART,2048,2048,0
10516,quiescent,PERIHEART,1389,1389,0
10517,quiescent,PERIHEART,1908,1908,0
10518,quiescent,PERIHEART,1760,1760,0
10519,quiescent,PERIHEART,2048,2048,0
10520,quiescent,PERIHEART,2048,2048,0
10521,quiescent,PERIHEART,1612,1612,0
10522,quiescent,PERIHEART,1838,1838,0
10523,quiescent,PERIHEART,1431,1431,0
10524,quiescent,PERIHEART,1825,1825,0
10525,quiescent,PERIHEART,1749,1749,0
10527,quiescent,PERIHEART,1307,1307,0
10528,quiescent,PERIHEART,1182,1182,0
10531,quiescent,PERIHEART,2048,2048,0
10532,quiescent,PERIHEART,1109,1109,0
10533,quiescent,PERIHEART,988,988,0
10534,quiescent,PERIHEART,1466,1466,0
10537,quiescent,PERIHEART,1379,1379,0
10539,quiescent,PERIHEART,1997,1997,0
10540,quiescent,PERIHEART,2048,2048,0
10541,quiescent,PERIHEART,1675,1675,0
10542,quiescent,PERIHEART,1675,1675,0
10543,quiescent,PERIHEART,2048,2048,0
10544,quiescent,PERIHEART,1959,1959,0
10545,quiescent,PERIHEART,2048,2048,0
10546,quiescent,PERIHEART,1804,1804,0
10547,quiescent,PERIHEART,1754,1754,0
10548,quiescent,PERIHEART,1791,1791,0
10549,quiescent,PERIHEART,1969,1969,0
10551,quiescent,PERIHEART,2011,2011,0
10552,quiescent,PERIHEART,2034,2034,0
10553,quiescent,PERIHEART,624,624,0
10554,quiescent,PERIHEART,2048,2048,0
10555,quiescent,PERIHEART,1918,1918,0
10556,quiescent,PERIHEART,1555,1555,0
10558,quiescent,PERIHEART,1286,1286,0
10559,quiescent,PERIHEART,1968,1968,0
10560,quiescent,PERIHEART,2048,2048,0
10561,quiescent,PERIHEART,1685,1685,0
10563,quiescent,PERIHEART,1603,1603,0
10564,quiescent,PERIHEART,1643,1643,0
10565,quiescent,PERIHEART,1285,1285,0
10567,quiescent,PERIHEART,1341,1341,0
10568,quiescent,PERIHEART,1494,1494,0
10569,quiescent,PERIHEART,1236,1236,0
10571,quiescent,PERIHEART,1184,1184,0
10572,quiescent,PERIHEART,1257,1257,0
10573,quiescent,PERIHEART,1944,1944,0
10574,quiescent,PERIHEART,1951,1951,0
10575,quiescent,PERIHEART,1660,1660,0
10576,quiescent,PERIHEART,1635,1635,0
10577,quiescent,PERIHEART,1941,1941,0
10579,quiescent,PERIHEART,549,549,0
10580,quiescent,PERIHEART,1645,1645,0
10581,quiescent,PERIHEART,1013,1013,0
10582,quiescent,PERIHEART,1186,1186,0
10583,quiescent,PERIHEART,1713,1713,0
10584,quiescent,PERIHEART,518,518,0
10585,quiescent,PERIHEART,1594,1594,0
10586,quiescent,PERIHEART,1653,1653,0
10588,quiescent,PERIHEART,2048,2048,0
10589,quiescent,PERIHEART,1116,1116,0
10590,quiescent,PERIHEART,1718,1718,0
10591,quiescent,PERIHEART,1718,1718,0
10592,quiescent,PERIHEART,2048,2048,0
10593,quiescent,PERIHEART,1200,1200,0
10594,quiescent,PERIHEART,1859,1859,0
10595,quiescent,PERIHEART,1345,1345,0
10597,quiescent,PERIHEART,1940,1940,0
10598,quiescent,PERIHEART,1337,1337,0
10599,quiescent,PERIHEART,1470,1470,0
10601,quiescent,PERIHEART,1799,1799,0
10602,quiescent,PERIHEART,2048,2048,0
10603,quiescent,PERIHEART,1506,1506,0
10604,quiescent,PERIHEART,1280,1280,0
10605,quiescent,PERIHEART,1714,1714,0
10607,quiescent,PERIHEART,1863,1863,0
10609,quiescent,PERIHEART,1465,1465,0
10610,quiescent,PERIHEART,1166,1166,0
10611,quiescent,PERIHEART,1500,1500,0
10612,quiescent,PERIHEART,2048,2048,0
10614,quiescent,PERIHEART,1884,1884,0
10615,quiescent,PERIHEART,2027,2027,0
10616,quiescent,PERIHEART,1558,1558,0
10618,quiescent,PERIHEART,2048,2048,0
10619,quiescent,PERIHEART,1896,1896,0
10620,quiescent,PERIHEART,1929,1929,0
10621,quiescent,PERIHEART,1555,1555,0
10622,quiescent,PERIHEART,2048,2048,0
10623,quiescent,PERIHEART,1491,1491,0
10624,quiescent,PERIHEART,681,681,0
10626,quiescent,PERIHEART,1827,1827,0
10630,quiescent,PERIHEART,1336,1336,0
10632,quiescent,PERIHEART,1622,1622,0
10633,quiescent,PERIHEART,1712,1712,0
10634,quiescent,PERIHEART,1941,1941,0
10636,quiescent,PERIHEART,1580,1580,0
10639,quiescent,PERIHEART,2048,2048,0
10640,quiescent,PERIHEART,716,716,0
10641,quiescent,PERIHEART,2048,2048,0
10643,quiescent,PERIHEART,1682,1682,0
10644,quiescent,PERIHEART,1205,1205,0
10645,quiescent,PERIHEART,1350,1350,0
10646,quiescent,PERIHEART,2020,2020,0
10647,quiescent,PERIHEART,1003,1003,0
10648,quiescent,PERIHEART,1421,1421,0
10649,quiescent,PERIHEART,2048,2048,0
10650,quiescent,PERIHEART,1610,1610,0
10651,quiescent,PERIHEART,2048,2048,0
10652,quiescent,PERIHEART,1339,1339,0
10653,quiescent,PERIHEART,1335,1335,0
10655,quiescent,PERIHEART,1820,1820,0
10657,quiescent,PERIHEART,1464,1464,0
10658,quiescent,PERIHEART,1382,1382,0
10659,quiescent,PERIHEART,1118,1118,0
10660,quiescent,PERIHEART,1654,1654,0
10661,quiescent,PERIHEART,1851,1851,0
10662,quiescent,PERIHEART,1700,1700,0
10665,quiescent,PERIHEART,1236,1236,0
10666,quiescent,PERIHEART,1315,1315,0
10667,quiescent,PERIHEART,1929,1929,0
10668,quiescent,PERIHEART,1600,1600,0
10669,quiescent,PERIHEART,2048,2048,0
10671,quiescent,PERIHEART,1962,1962,0
10672,quiescent,PERIHEART,2048,2048,0
10673,quiescent,PERIHEART,973,973,0
10678,quiescent,PERIHEART,1278,1278,0
10679,quiescent,PERIHEART,1322,1322,0
10680,quiescent,PERIHEART,2048,2048,0
10681,quiescent,PERIHEART,1514,1514,0
10682,quiescent,PERIHEART,1401,1401,0
10684,quiescent,PERIHEART,1783,1783,0
10686,quiescent,PERIHEART,1212,1212,0
10687,quiescent,PERIHEART,1678,1678,0
10688,quiescent,PERIHEART,639,639,0
10690,quiescent,PERIHEART,1597,1597,0
10693,quiescent,PERIHEART,1237,1237,0
10694,quiescent,PERIHEART,1332,1332,0
10695,quiescent,PERIHEART,1232,1232,0
10696,quiescent,PERIHEART,1794,1794,0
10698,quiescent,PERIHEART,1433,1433,0
10699,quiescent,PERIHEART,1744,1744,0
10701,quiescent,PERIHEART,1285,1285,0
10702,quiescent,PERIHEART,1495,1495,0
10703,quiescent,PERIHEART,1891,1891,0
10705,quiescent,PERIHEART,1832,1832,0
10706,quiescent,PERIHEART,968,968,0
10707,quiescent,PERIHEART,1865,1865,0
10708,quiescent,PERIHEART,1279,1279,0
10709,quiescent,PERIHEART,1257,1257,0
10711,quiescent,PERIHEART,1407,1407,0
10712,quiescent,PERIHEART,1450,1450,0
10713,quiescent,PERIHEART,1183,1183,0
10714,quiescent,PERIHEART,1779,1779,0
10715,quiescent,PERIHEART,1578,1578,0
10716,quiescent,PERIHEART,1394,1394,0
10717,quiescent,PERIHEART,1808,1808,0
10718,quiescent,PERIHEART,1798,1798,0
10719,quiescent,PERIHEART,813,813,0
10720,quiescent,PERIHEART,1025,1025,0
10721,quiescent,PERIHEART,2048,2048,0
10722,quiescent,PERIHEART,1604,1604,0
10723,quiescent,PERIHEART,2048,2048,0
10724,quiescent,PERIHEART,1689,1689,0
10727,quiescent,PERIHEART,1464,1464,0
10729,quiescent,PERIHEART,1274,1274,0
10730,quiescent,PERIHEART,1956,1956,0
10731,quiescent,PERIHEART,1893,1893,0
10732,quiescent,PERIHEART,1510,1510,0
10736,quiescent,PERIHEART,2048,2048,0
10737,quiescent,PERIHEART,2048,2048,0
10738,quiescent,PERIHEART,1368,1368,0
10739,quiescent,PERIHEART,2048,2048,0
10740,quiescent,PERIHEART,1776,1776,0
10741,quiescent,PERIHEART,1877,1877,0
10745,quiescent,PERIHEART,921,921,0
10748,quiescent,PERIHEART,1631,1631,0
10749,quiescent,PERIHEART,2048,2048,0
10750,quiescent,PERIHEART,2048,2048,0
10751,quiescent,PERIHEART,1381,1381,0
10753,quiescent,PERIHEART,2048,2048,0
10755,quiescent,PERIHEART,1650,1650,0
10757,quiescent,PERIHEART,1722,1722,0
10758,quiescent,PERIHEART,1717,1717,0
10759,quiescent,PERIHEART,1226,1226,0
10760,quiescent,PERIHEART,1268,1268,0
10761,quiescent,PERIHEART,1237,1237,0
10762,quiescent,PERIHEART,1561,1561,0
10763,quiescent,PERIHEART,2048,2048,0
10764,quiescent,PERIHEART,1393,1393,0
10766,quiescent,PERIHEART,2048,2048,0
10767,quiescent,PERIHEART,2048,2048,0
10768,quiescent,PERIHEART,2048,2048,0
10769,quiescent,PERIHEART,1446,1446,0
10771,quiescent,PERIHEART,1080,1080,0
10772,quiescent,PERIHEART,1456,1456,0
10773,quiescent,PERIHEART,2048,2048,0
10774,quiescent,PERIHEART,701,701,0
10776,quiescent,PERIHEART,1678,1678,0
10778,quiescent,PERIHEART,1581,1581,0
10779,quiescent,PERIHEART,1996,1996,0
10780,quiescent,PERIHEART,2048,2048,0
10781,quiescent,PERIHEART,1876,1876,0
10782,quiescent,PERIHEART,1164,1164,0
10785,quiescent,PERIHEART,1268,1268,0
10786,quiescent,PERIHEART,1239,1239,0
10789,quiescent,PERIHEART,2048,2048,0
10790,quiescent,PERIHEART,2048,2048,0
10791,quiescent,PERIHEART,1960,1960,0
10792,quiescent,PERIHEART,2048,2048,0
10794,quiescent,PERIHEART,2048,2048,0
10795,quiescent,PERIHEART,1484,1484,0
10796,quiescent,PERIHEART,1642,1642,0
10797,quiescent,PERIHEART,2048,2048,0
10798,quiescent,PERIHEART,2048,2048,0
10802,quiescent,PERIHEART,2048,2048,0
10807,quiescent,PERIHEART,2048,2048,0
10809,quiescent,PERIHEART,1700,1700,0
10810,quiescent,PERIHEART,1142,1142,0
10812,quiescent,PERIHEART,1150,1150,0
10814,quiescent,PERIHEART,1730,1730,0
10815,quiescent,PERIHEART,1699,1699,0
10816,quiescent,PERIHEART,2048,2048,0
10817,quiescent,PERIHEART,2038,2038,0
10818,quiescent,PERIHEART,1549,1549,0
10819,quiescent,PERIHEART,2048,2048,0
10821,quiescent,PERIHEART,2048,2048,0
10822,quiescent,PERIHEART,2048,2048,0
10823,quiescent,PERIHEART,1089,1089,0
10824,quiescent,PERIHEART,2048,2048,0
10825,quiescent,PERIHEART,1339,1339,0
10826,quiescent,PERIHEART,643,643,0
10827,quiescent,PERIHEART,902,902,0
10828,quiescent,PERIHEART,1393,1393,0
10829,quiescent,PERIHEART,1358,1358,0
10830,quiescent,PERIHEART,1658,1658,0
10831,quiescent,PERIHEART,2048,2048,0
10832,quiescent,PERIHEART,1693,1693,0
10833,quiescent,PERIHEART,2048,2048,0
10835,quiescent,PERIHEART,1066,1066,0
10836,quiescent,PERIHEART,1812,1812,0
10839,quiescent,PERIHEART,1351,1351,0
10840,quiescent,PERIHEART,1555,1555,0
10841,quiescent,PERIHEART,1188,1188,0
10842,quiescent,PERIHEART,929,929,0
10843,quiescent,PERIHEART,1415,1415,0
10844,quiescent,PERIHEART,1816,1816,0
10845,quiescent,PERIHEART,2048,2048,0
10846,quiescent,PERIHEART,1440,1440,0
10847,quiescent,PERIHEART,1248,1248,0
10848,quiescent,PERIHEART,1634,1634,0
10849,quiescent,PERIHEART,1548,1548,0
10850,quiescent,PERIHEART,1206,1206,0
10852,quiescent,PERIHEART,2048,2048,0
10853,quiescent,PERIHEART,1391,1391,0
10855,quiescent,PERIHEART,2048,2048,0
10857,quiescent,PERIHEART,1599,1599,0
10858,quiescent,PERIHEART,1251,1251,0
10859,quiescent,PERIHEART,1585,1585,0
10860,quiescent,PERIHEART,1684,1684,0
10861,quiescent,PERIHEART,1492,1492,0
10863,quiescent,PERIHEART,2048,2048,0
10864,quiescent,PERIHEART,1326,1326,0
10866,quiescent,PERIHEART,2048,2048,0
10867,quiescent,PERIHEART,2048,2048,0
10868,quiescent,PERIHEART,2048,2048,0
10869,quiescent,PERIHEART,1382,1382,0
10870,quiescent,PERIHEART,2048,2048,0
10871,quiescent,PERIHEART,1224,1224,0
10872,quiescent,PERIHEART,1733,1733,0
10873,quiescent,PERIHEART,1824,1824,0
10876,quiescent,PERIHEART,1459,1459,0
10877,quiescent,PERIHEART,1760,1760,0
10878,quiescent,PERIHEART,2048,2048,0
10879,quiescent,PERIHEART,2048,2048,0
10880,quiescent,PERIHEART,2048,2048,0
10881,quiescent,PERIHEART,1333,1333,0
10883,quiescent,PERIHEART,2048,2048,0
10884,quiescent,PERIHEART,2048,2048,0
10885,quiescent,PERIHEART,668,668,0
10886,quiescent,PERIHEART,1483,1483,0
10887,quiescent,PERIHEART,1362,1362,0
10888,quiescent,PERIHEART,2048,2048,0
10889,quiescent,PERIHEART,1578,1578,0
10890,quiescent,PERIHEART,2048,2048,0
10891,quiescent,PERIHEART,1335,1335,0
10892,quiescent,PERIHEART,1379,1379,0
10893,quiescent,PERIHEART,1325,1325,0
10894,quiescent,PERIHEART,1705,1705,0
10895,quiescent,PERIHEART,2048,2048,0
10896,quiescent,PERIHEART,1120,1120,0
10897,quiescent,PERIHEART,919,919,0
10898,quiescent,PERIHEART,1510,1510,0
10899,quiescent,PERIHEART,2048,2048,0
10902,quiescent,PERIHEART,1643,1643,0
10904,quiescent,PERIHEART,1420,1420,0
10905,quiescent,PERIHEART,2048,2048,0
10906,quiescent,PERIHEART,1934,1934,0
10907,quiescent,PERIHEART,2048,2048,0
10908,quiescent,PERIHEART,1391,1391,0
10910,quiescent,PERIHEART,1370,1370,0
10911,quiescent,PERIHEART,2048,2048,0
10912,quiescent,PERIHEART,1734,1734,0
10914,quiescent,PERIHEART,910,910,0
10916,quiescent,PERIHEART,1622,1622,0
10917,quiescent,PERIHEART,1065,1065,0
10919,quiescent,PERIHEART,1675,1675,0
10920,quiescent,PERIHEART,1876,1876,0
10923,quiescent,PERIHEART,1604,1604,0
10925,quiescent,PERIHEART,1417,1417,0
10926,quiescent,PERIHEART,2048,2048,0
10927,quiescent,PERIHEART,1804,1804,0
10928,quiescent,PERIHEART,1708,1708,0
10929,quiescent,PERIHEART,2048,2048,0
10931,quiescent,PERIHEART,2048,2048,0
10932,quiescent,PERIHEART,1836,1836,0
10933,quiescent,PERIHEART,2048,2048,0
10934,quiescent,PERIHEART,1392,1392,0
10936,quiescent,PERIHEART,2048,2048,0
10937,quiescent,PERIHEART,1697,1697,0
10939,quiescent,PERIHEART,1774,1774,0
10940,quiescent,PERIHEART,1999,1999,0
10941,quiescent,PERIHEART,1994,1994,0
10942,quiescent,PERIHEART,1291,1291,0
10944,quiescent,PERIHEART,2048,2048,0
10945,quiescent,PERIHEART,2048,2048,0
10946,quiescent,PERIHEART,1502,1502,0
10947,quiescent,PERIHEART,2048,2048,0
10948,quiescent,PERIHEART,2048,2048,0
10949,quiescent,PERIHEART,1112,1112,0
10950,quiescent,PERIHEART,1792,1792,0
10952,quiescent,PERIHEART,2048,2048,0
10953,quiescent,PERIHEART,1936,1936,0
10954,quiescent,PERIHEART,1161,1161,0
10955,quiescent,PERIHEART,1133,1133,0
10956,quiescent,PERIHEART,845,845,0
10957,quiescent,PERIHEART,1891,1891,0
10959,quiescent,PERIHEART,1626,1626,0
10961,quiescent,PERIHEART,1865,1865,0
10962,quiescent,PERIHEART,2048,2048,0
10963,quiescent,PERIHEART,1748,1748,0
10964,quiescent,PERIHEART,1705,1705,0
10965,quiescent,PERIHEART,1251,1251,0
10966,quiescent,PERIHEART,1348,1348,0
10967,quiescent,PERIHEART,1936,1936,0
10971,quiescent,PERIHEART,1830,1830,0
10973,quiescent,PERIHEART,1539,1539,0
10974,quiescent,PERIHEART,1633,1633,0
10975,quiescent,PERIHEART,1573,1573,0
10976,quiescent,PERIHEART,1297,1297,0
10978,quiescent,PERIHEART,1564,1564,0
10979,quiescent,PERIHEART,1464,1464,0
10980,quiescent,PERIHEART,1909,1909,0
10982,quiescent,PERIHEART,891,891,0
10984,quiescent,PERIHEART,2048,2048,0
10985,quiescent,PERIHEART,1512,1512,0
10986,quiescent,PERIHEART,1029,1029,0
10987,quiescent,PERIHEART,804,804,0
10989,quiescent,PERIHEART,1248,1248,0
10990,quiescent,PERIHEART,2048,2048,0
10991,quiescent,PERIHEART,996,996,0
10994,quiescent,PERIHEART,2048,2048,0
10995,quiescent,PERIHEART,1860,1860,0
10996,quiescent,PERIHEART,676,676,0
10997,quiescent,PERIHEART,2048,2048,0
10998,quiescent,PERIHEART,1883,1883,0
11000,quiescent,PERIHEART,2048,2048,0
11003,quiescent,PERIHEART,1286,1286,0
11004,quiescent,PERIHEART,2048,2048,0
11005,quiescent,PERIHEART,1851,1851,0
11006,quiescent,PERIHEART,1494,1494,0
11007,quiescent,PERIHEART,2048,2048,0
11011,quiescent,PERIHEART,2044,2044,0
11013,quiescent,PERIHEART,966,966,0
11014,quiescent,PERIHEART,2048,2048,0
11016,quiescent,PERIHEART,2048,2048,0
11018,quiescent,PERIHEART,1075,1075,0
11019,quiescent,PERIHEART,1193,1193,0
11020,quiescent,PERIHEART,1311,1311,0
11021,quiescent,PERIHEART,2048,2048,0
11023,quiescent,PERIHEART,1588,1588,0
11025,quiescent,PERIHEART,1413,1413,0
11026,quiescent,PERIHEART,1311,1311,0
11027,quiescent,PERIHEART,1619,1619,0
11028,quiescent,PERIHEART,2048,2048,0
11029,quiescent,PERIHEART,2048,2048,0
11030,quiescent,PERIHEART,1142,1142,0
11032,quiescent,PERIHEART,1210,1210,0
11034,quiescent,PERIHEART,1046,1046,0
11036,quiescent,PERIHEART,1557,1557,0
11037,quiescent,PERIHEART,2048,2048,0
11039,quiescent,PERIHEART,1169,1169,0
11041,quiescent,PERIHEART,1998,1998,0
11042,quiescent,PERIHEART,2048,2048,0
11045,quiescent,PERIHEART,1155,1155,0
11047,quiescent,PERIHEART,1993,1993,0
11048,quiescent,PERIHEART,1790,1790,0
11049,quiescent,PERIHEART,1648,1648,0
11050,quiescent,PERIHEART,1224,1224,0
11051,quiescent,PERIHEART,2048,2048,0
11052,quiescent,PERIHEART,1334,1334,0
11053,quiescent,PERIHEART,1657,1657,0
11055,quiescent,PERIHEART,2048,2048,0
11057,quiescent,PERIHEART,1344,1344,0
11060,quiescent,PERIHEART,1110,1110,0
11061,quiescent,PERIHEART,896,896,0
11065,quiescent,PERIHEART,1858,1858,0
11066,quiescent,PERIHEART,1439,1439,0
11067,quiescent,PERIHEART,1114,1114,0
11068,quiescent,PERIHEART,1150,1150,0
11069,quiescent,PERIHEART,1767,1767,0
11070,quiescent,PERIHEART,1561,1561,0
11072,quiescent,PERIHEART,1261,1261,0
11073,quiescent,PERIHEART,1671,1671,0
11074,quiescent,PERIHEART,2048,2048,0
11075,quiescent,PERIHEART,1504,1504,0
11077,quiescent,PERIHEART,2048,2048,0
11078,quiescent,PERIHEART,698,698,0
11079,quiescent,PERIHEART,988,988,0
11080,quiescent,PERIHEART,1872,1872,0
11081,quiescent,PERIHEART,1798,1798,0
11082,quiescent,PERIHEART,1215,1215,0
11085,quiescent,PERIHEART,1953,1953,0
11086,quiescent,PERIHEART,1886,1886,0
11087,quiescent,PERIHEART,1888,1888,0
11088,quiescent,PERIHEART,1627,1627,0
11089,quiescent,PERIHEART,1303,1303,0
11092,quiescent,PERIHEART,1533,1533,0
11093,quiescent,PERIHEART,2048,2048,0
11094,quiescent,PERIHEART,1218,1218,0
11095,quiescent,PERIHEART,2048,2048,0
11098,quiescent,PERIHEART,1407,1407,0
11099,quiescent,PERIHEART,1391,1391,0
11102,quiescent,PERIHEART,1351,1351,0
11103,quiescent,PERIHEART,2048,2048,0
11104,quiescent,PERIHEART,1770,1770,0
11105,quiescent,PERIHEART,2048,2048,0
11106,quiescent,PERIHEART,928,928,0
11107,quiescent,PERIHEART,1905,1905,0
11108,quiescent,PERIHEART,1499,1499,0
11109,quiescent,PERIHEART,1923,1923,0
11110,quiescent,PERIHEART,2048,2048,0
11112,quiescent,PERIHEART,2048,2048,0
11114,quiescent,PERIHEART,1962,1962,0
11116,quiescent,PERIHEART,2048,2048,0
11117,quiescent,PERIHEART,1545,1545,0
